run_id,chinFirst,trial_duration_exact,window_width,window_height,window_width_max,window_height_max,window_diagonal_max,window_diagonal,trial_index,withinTaskIndex,task_nr,time_elapsed,choiceTask_amountLeftFirst,key_press,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,x_mean,y_mean,count,fps,choseTop,LL_top,choseLL,aLL,aSS,tLL,tSS,amountLeft,optionIndex,attributeIndex,trans_type_0,trans_type_1,trans_type_2,trans_type_3,trans_type_4,trans_type_6,trans_type_7,payneIndex,k,age,gender,ethnic,degree
0,0.0,2246.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,344.0,27.0,3.0,807990.0,1.0,38.0,$4.5,$4,90 days,Today,0.29947916666666674,0.4918447293447289,39.0,17.36420302760463,1.0,1.0,1.0,4.5,4.0,90.0,0.0,1.0,-0.07692307692307693,1.0,24,0,0,2,0,0,0,-1.0,0.001388888888888889,1995.0,male,caucasian,college
0,0.0,2680.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,347.0,28.0,3.0,813758.0,1.0,38.0,$4.5,$2.5,90 days,Today,0.4671043882978724,0.45097517730496417,47.0,17.53731343283582,1.0,1.0,1.0,4.5,2.5,90.0,0.0,1.0,-0.46153846153846156,0.07692307692307693,22,1,0,1,1,1,0,0.0,0.008888888888888889,1995.0,male,caucasian,college
0,0.0,3346.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,350.0,29.0,3.0,820215.0,1.0,38.0,$4,$3,7 days,Today,0.33773834745762715,0.4780367231638412,59.0,17.632994620442318,1.0,1.0,1.0,4.0,3.0,7.0,0.0,1.0,0.034482758620689655,0.3793103448275862,19,1,0,7,0,1,1,-0.7777777777777778,0.04761904761904761,1995.0,male,caucasian,college
0,0.0,3406.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,353.0,30.0,3.0,826715.0,1.0,40.0,$3.5,$4.5,Today,7 days,0.42201822916666665,0.5058333333333328,60.0,17.615971814445096,0.0,0.0,,4.5,3.5,7.0,0.0,1.0,-0.21052631578947367,0.47368421052631576,32,0,0,2,1,2,1,-0.6,0.040816326530612256,1995.0,male,caucasian,college
0,0.0,3697.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,356.0,31.0,3.0,833498.0,1.0,38.0,$4.5,$3,15 days,Today,0.36449519230769234,0.5079914529914524,65.0,17.581823099810656,1.0,1.0,1.0,4.5,3.0,15.0,0.0,1.0,-0.1875,0.0,22,2,0,2,2,4,0,-0.2,0.03333333333333333,1995.0,male,caucasian,college
0,0.0,2045.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,359.0,32.0,3.0,838653.0,1.0,38.0,$4,$2,15 days,Today,0.4063802083333334,0.4050154320987649,36.0,17.6039119804401,1.0,1.0,1.0,4.0,2.0,15.0,0.0,1.0,-0.48148148148148145,0.3333333333333333,20,2,0,4,0,0,1,-0.3333333333333333,0.06666666666666667,1995.0,male,caucasian,college
0,0.0,2016.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,362.0,33.0,3.0,843776.0,1.0,40.0,$1,$4.5,Today,180 days,0.4608928571428571,0.6611507936507935,35.0,17.36111111111111,0.0,0.0,,4.5,1.0,180.0,0.0,1.0,-0.6551724137931034,0.3103448275862069,25,2,1,1,0,0,0,0.3333333333333333,0.019444444444444445,1995.0,male,caucasian,college
0,0.0,1723.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,365.0,34.0,3.0,848608.0,1.0,40.0,$3.5,$4,Today,Tomorrow,0.4252343750000001,0.46898148148148106,30.0,17.411491584445734,0.0,0.0,,4.0,3.5,1.0,0.0,1.0,-0.15789473684210525,0.6842105263157895,17,0,0,0,1,0,1,1.0,0.1428571428571428,1995.0,male,caucasian,college
0,0.0,2487.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,368.0,35.0,3.0,854203.0,1.0,38.0,$4,$1,90 days,Today,0.4727107558139535,0.34534883720930215,43.0,17.289907519099316,1.0,1.0,1.0,4.0,1.0,90.0,0.0,1.0,-0.7692307692307693,0.38461538461538464,22,2,1,1,0,0,0,0.3333333333333333,0.03333333333333333,1995.0,male,caucasian,college
0,0.0,2628.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,371.0,36.0,3.0,859921.0,1.0,38.0,$4,$2.5,30 days,Today,0.4735903532608695,0.3877415458937195,46.0,17.503805175038053,1.0,1.0,1.0,4.0,2.5,30.0,0.0,1.0,-0.42857142857142855,0.42857142857142855,31,1,0,1,1,1,0,0.0,0.020000000000000004,1995.0,male,caucasian,college
