16,3.5,4.5,0,90.0,0,1803.8649999944028,0,0.0
16,1.5,4.5,0,365.0,1,2594.5949999877485,1,1.0
16,3.0,4.0,0,30.0,0,2648.97499998915,0,1.0
16,4.0,4.5,0,7.0,0,6173.045000003185,0,0.0
16,4.0,4.5,0,30.0,1,3592.4750000122003,1,1.0
16,2.0,5.0,0,180.0,1,2341.929999995045,1,1.0
16,3.0,5.0,0,90.0,0,2972.0600000000563,0,0.0
16,3.5,4.5,0,30.0,0,2872.280000010505,0,0.0
16,3.5,4.0,0,15.0,0,4725.31500000332,0,0.0
16,4.0,4.5,0,90.0,1,6995.785000006435,1,1.0
16,2.0,4.5,0,90.0,0,3558.740000007674,0,0.0
16,2.5,4.5,0,90.0,0,2360.7650000049034,0,0.0
16,3.5,4.0,0,180.0,1,2187.3599999962607,1,1.0
16,3.5,4.0,0,30.0,0,3222.200000003795,0,0.0
16,4.5,5.0,0,180.0,0,6308.144999988144,1,0.0
16,1.0,4.5,0,365.0,1,2779.4449999928474,1,1.0
16,1.5,4.0,0,365.0,0,2654.9549999908772,0,0.0
16,2.5,5.0,0,90.0,1,2293.47499999858,1,1.0
16,3.5,4.5,0,365.0,0,4754.950000002282,0,0.0
16,3.0,5.0,0,365.0,1,2880.7450000022072,1,1.0
16,3.0,4.0,0,90.0,1,2150.1699999935227,1,1.0
16,2.0,5.0,0,180.0,0,2139.629999990575,0,0.0
16,2.0,4.5,0,365.0,1,1870.2900000062075,1,1.0
16,2.0,4.5,0,365.0,0,1903.3000000054017,0,0.0
16,1.0,4.0,0,180.0,0,2396.325000008801,0,0.0
17,1.5,4.0,0,180.0,0,1882.3499999998605,0,0.0
17,4.0,4.5,0,90.0,0,3598.595000017667,0,0.0
17,2.5,4.0,0,90.0,1,2078.9050000021234,1,1.0
17,3.5,4.5,0,15.0,0,3158.5299999860576,0,0.0
17,3.0,4.0,0,15.0,0,3623.349999979837,0,0.0
17,1.0,4.0,0,365.0,0,2157.830000011017,0,0.0
17,2.5,4.0,0,180.0,1,3821.1850000079717,1,1.0
17,1.0,4.5,0,365.0,1,2645.779999991646,1,1.0
17,3.0,5.0,0,30.0,0,1103.2049999921583,0,1.0
17,2.5,4.5,0,180.0,1,2777.5200000032783,1,1.0
17,4.0,5.0,0,15.0,1,3189.1849999956316,1,1.0
17,3.5,4.5,0,30.0,0,4151.814999990165,0,1.0
17,1.0,5.0,0,180.0,1,2312.685000011697,1,1.0
17,3.5,4.0,0,90.0,1,2350.284999993164,1,1.0
17,1.5,4.5,0,365.0,0,2321.4399999997117,0,0.0
17,3.0,4.0,0,365.0,1,2891.1099999968433,1,1.0
17,4.0,4.5,0,7.0,0,3496.950000000652,0,0.0
17,4.0,5.0,0,180.0,0,2781.764999992447,0,0.0
17,2.5,4.0,0,180.0,0,3185.245000000577,0,0.0
17,3.0,5.0,0,180.0,1,3940.260000003036,1,1.0
17,3.0,5.0,0,365.0,1,3096.9349999795672,1,1.0
17,3.5,5.0,0,30.0,1,3127.115000010235,1,1.0
17,2.0,4.5,0,90.0,1,2070.189999998547,1,1.0
17,2.5,4.0,0,30.0,0,3604.974999994738,0,0.0
17,1.5,4.5,0,90.0,1,3660.6350000074603,1,1.0
17,2.0,5.0,0,90.0,0,1775.549999991199,0,0.0
17,3.0,4.0,0,30.0,1,1967.9900000046475,1,1.0
17,3.5,4.5,0,90.0,1,3715.174999990268,1,1.0
17,2.0,5.0,0,90.0,1,2579.710000019986,1,1.0
17,2.5,4.5,0,365.0,1,2470.7850000122558,1,1.0
17,4.0,5.0,0,90.0,1,3647.17500002007,1,1.0
17,3.5,5.0,0,365.0,1,2235.7750000082888,1,1.0
17,3.5,4.0,0,7.0,0,2639.415000012377,0,0.0
17,2.5,4.5,0,90.0,0,2285.219999990659,0,0.0
17,3.5,4.5,0,30.0,1,2303.140000003623,1,1.0
17,4.0,5.0,0,15.0,0,2742.505000001984,0,0.0
17,3.0,4.0,0,90.0,1,1782.2950000117999,1,1.0
17,1.5,4.5,0,90.0,0,2080.9449999942444,0,0.0
17,3.0,4.5,0,365.0,0,1597.490000014659,0,0.0
17,3.0,4.0,0,180.0,1,1511.079999996582,1,1.0
17,1.0,4.0,0,365.0,1,1655.5200000002515,1,1.0
17,2.0,4.5,0,365.0,0,1285.2249999996275,0,0.0
17,3.5,4.5,0,180.0,0,971.2499999732244,0,0.0
17,3.0,4.5,0,365.0,1,1447.855000005802,1,1.0
17,2.5,4.0,0,365.0,1,1287.784999993164,1,1.0
17,4.5,5.0,0,30.0,0,6332.4699999939185,0,0.0
17,2.5,5.0,0,365.0,0,1363.275000010617,0,0.0
17,4.5,5.0,0,7.0,1,2268.4149999986403,1,1.0
17,2.5,5.0,0,180.0,1,1828.284999995958,1,1.0
17,2.5,5.0,0,90.0,0,1779.4299999950454,0,0.0
17,1.0,4.5,0,365.0,0,3504.569999990053,0,0.0
17,3.5,4.0,0,30.0,0,2392.0149999903515,0,0.0
17,1.0,4.0,0,180.0,1,1887.0300000126008,1,1.0
17,4.0,4.5,0,7.0,1,2113.7199999939185,1,1.0
17,4.0,5.0,0,365.0,0,2538.3900000015274,0,0.0
17,3.0,4.0,0,180.0,0,2688.829999999143,0,0.0
17,1.5,5.0,0,180.0,1,2459.724999993341,1,1.0
17,1.0,4.5,0,180.0,1,1707.9350000130944,1,1.0
17,1.0,5.0,0,365.0,1,2370.304999989457,1,1.0
17,3.0,5.0,0,180.0,0,1805.5949999834409,0,0.0
17,4.5,5.0,0,30.0,1,3974.25500000827,1,1.0
17,1.5,5.0,0,180.0,0,2294.200000003912,0,0.0
17,3.0,5.0,0,90.0,1,2069.4749999966007,1,1.0
17,4.0,4.5,0,30.0,1,1890.274999983376,1,1.0
17,2.0,4.5,0,90.0,0,1747.2000000125265,0,0.0
17,4.0,5.0,0,180.0,0,1722.604999988107,1,0.0
17,1.0,4.0,0,180.0,0,1887.8850000037344,0,0.0
17,4.0,5.0,0,30.0,0,3829.319999989821,0,0.0
17,1.5,4.5,0,180.0,1,3226.6200000012764,1,1.0
17,3.5,4.5,0,15.0,1,3786.795000021812,1,1.0
17,2.5,4.0,0,365.0,0,2329.5999999972987,0,0.0
17,2.5,4.5,0,90.0,1,4797.609999979613,1,1.0
17,2.0,4.5,0,180.0,1,2133.509999985108,1,1.0
17,2.5,4.5,0,365.0,0,4371.745000011288,0,0.0
17,1.5,4.0,0,180.0,1,2558.170000003884,1,1.0
18,4.5,5.0,0,30.0,0,5136.994999978924,1,0.0
18,2.5,4.5,0,180.0,0,1711.2299999862446,0,0.0
18,3.0,4.5,0,90.0,1,1471.2199999776205,1,1.0
18,3.0,4.5,0,365.0,0,721.270000009099,0,0.0
18,1.5,5.0,0,180.0,1,1290.8199999947099,1,1.0
18,4.0,5.0,0,30.0,0,2593.349999981001,0,0.0
18,3.5,4.5,0,180.0,1,1989.6750000189056,1,1.0
18,2.0,4.0,0,180.0,0,1954.1749999916647,0,0.0
18,1.5,4.0,0,90.0,1,2002.5650000025053,1,1.0
18,1.5,4.0,0,90.0,0,1041.609999985667,0,0.0
18,1.5,5.0,0,365.0,1,1590.729999996256,1,1.0
18,1.0,4.0,0,180.0,0,1930.8449999953154,0,0.0
18,3.5,4.0,0,180.0,1,8938.490000000456,1,1.0
18,3.5,5.0,0,90.0,1,2752.81500001438,1,1.0
18,3.5,5.0,0,365.0,0,3857.730000017909,0,0.0
18,3.0,4.0,0,15.0,0,3093.8249999890104,0,0.0
18,3.5,4.5,0,15.0,1,5787.704999995186,1,1.0
18,3.5,5.0,0,365.0,1,4027.170000015758,1,1.0
18,1.5,4.5,0,180.0,1,1973.9299999782816,1,1.0
18,2.5,4.0,0,30.0,0,1672.6950000156646,0,0.0
18,1.5,4.5,0,90.0,0,1618.4050000156274,0,0.0
18,1.0,4.5,0,180.0,1,2241.1949999805074,1,1.0
18,1.0,4.0,0,365.0,0,1963.929999998072,0,0.0
18,2.5,4.0,0,30.0,1,3225.485000002664,1,1.0
18,4.0,5.0,0,365.0,0,4091.175000008661,0,0.0
18,1.5,4.0,0,365.0,1,1943.7749999924563,1,1.0
18,2.0,5.0,0,180.0,1,2548.1950000103093,1,1.0
18,1.0,5.0,0,365.0,0,2280.510000011418,0,0.0
18,2.0,5.0,0,365.0,1,1872.9249999742026,1,1.0
18,2.5,4.5,0,365.0,1,1512.6100000052247,1,1.0
18,3.5,4.5,0,30.0,1,2167.7900000067893,1,1.0
18,3.0,4.5,0,365.0,1,2767.8799999994226,1,1.0
18,4.0,4.5,0,7.0,1,4247.929999983171,1,1.0
18,3.0,4.0,0,180.0,0,2889.950000011595,0,0.0
18,4.5,5.0,0,15.0,1,3553.385000006529,1,1.0
18,3.0,4.0,0,365.0,0,3115.894999995362,0,0.0
18,3.5,4.0,0,30.0,0,3453.719999990426,0,0.0
18,1.5,4.0,0,180.0,1,1773.5150000080466,1,1.0
18,3.0,4.5,0,90.0,0,960.5549999978392,0,0.0
18,2.0,4.5,0,90.0,0,2019.2649999808054,0,0.0
18,3.0,4.5,0,180.0,1,1541.6400000103752,1,1.0
18,2.5,4.0,0,365.0,1,2456.8750000034925,1,1.0
18,3.5,5.0,0,30.0,1,1171.345000009751,1,1.0
18,3.0,5.0,0,30.0,1,950.8000000205355,1,1.0
18,4.0,4.5,0,15.0,1,3295.299999997951,1,1.0
18,3.0,4.5,0,180.0,0,634.3249999918044,0,0.0
18,3.0,5.0,0,90.0,0,2773.1299999868493,0,1.0
18,2.0,5.0,0,90.0,0,3791.4549999986775,0,0.0
18,2.0,4.0,0,180.0,1,4287.255000002915,1,1.0
18,3.5,4.0,0,15.0,0,9921.755000017583,1,0.0
18,4.0,4.5,0,7.0,0,2183.149999997113,0,0.0
18,4.5,5.0,0,30.0,0,3648.664999986067,0,1.0
18,3.5,4.0,0,7.0,0,2960.35499998834,0,0.0
18,3.5,5.0,0,180.0,1,3877.425000013318,1,1.0
18,3.5,4.5,0,365.0,0,2984.4150000135414,1,0.0
18,2.5,4.0,0,365.0,0,2408.860000025016,0,0.0
18,1.0,5.0,0,365.0,1,2717.785000015283,1,1.0
18,2.0,4.0,0,90.0,1,4182.739999989281,1,1.0
18,2.5,5.0,0,365.0,0,2398.069999995641,0,0.0
18,2.5,5.0,0,180.0,1,1987.0200000004845,1,1.0
18,1.5,4.5,0,90.0,1,1258.3300000114832,1,1.0
18,3.0,4.5,0,30.0,0,4223.900000011781,0,0.0
18,3.5,4.0,0,90.0,0,1568.0200000060725,0,0.0
18,4.0,4.5,0,180.0,0,2991.114999982529,0,0.0
18,4.0,5.0,0,30.0,1,1928.779999987455,1,1.0
18,1.0,4.0,0,365.0,1,1562.485000002198,1,1.0
18,4.5,5.0,0,7.0,0,5284.849999996368,0,0.0
18,3.0,4.0,0,180.0,1,4570.214999985183,1,1.0
18,4.5,5.0,0,15.0,0,3900.610000011511,0,1.0
18,3.0,4.0,0,90.0,0,4000.4199999966663,0,0.0
18,1.5,4.5,0,365.0,0,2535.7599999988447,0,0.0
18,1.5,4.5,0,365.0,1,2323.94000000204,1,1.0
18,4.0,5.0,0,90.0,0,2797.4800000083637,0,0.0
18,3.5,4.0,0,7.0,1,2098.200000007637,1,1.0
20,4.0,5.0,0,15.0,0,4603.0,1,0.0
20,2.5,5.0,0,365.0,0,4488.0,0,1.0
20,3.0,4.0,0,90.0,0,5624.0,1,0.0
20,1.5,5.0,0,365.0,0,4952.0,0,1.0
20,2.0,4.0,0,90.0,0,6490.0,0,1.0
20,3.5,4.5,0,365.0,0,2723.0,1,0.0
20,2.0,5.0,0,180.0,0,6776.0,1,0.0
20,4.0,4.5,0,15.0,0,4224.0,1,0.0
20,4.0,4.5,0,7.0,0,4932.0,0,0.0
20,2.0,4.5,0,90.0,0,7148.0,0,0.0
20,4.0,5.0,0,30.0,0,3248.0,0,1.0
20,2.0,4.0,0,180.0,0,2240.0,0,1.0
20,3.0,4.5,0,180.0,0,3691.0,1,0.0
20,4.0,4.5,0,90.0,0,4554.0,1,0.0
20,2.0,5.0,0,365.0,0,9090.0,0,1.0
20,3.5,4.5,0,30.0,1,2934.0,1,1.0
20,3.5,4.5,0,180.0,0,3067.0,1,0.0
20,1.5,4.0,0,90.0,1,4379.0,1,1.0
20,1.5,4.5,0,180.0,0,4757.0,1,0.0
20,2.5,4.0,0,90.0,0,2093.0,0,0.0
20,1.0,4.5,0,180.0,0,2407.0,0,1.0
20,1.5,4.5,0,90.0,0,3151.0,0,0.0
20,4.0,5.0,0,30.0,0,2218.0,1,0.0
20,4.0,4.5,0,30.0,0,5969.0,1,0.0
20,3.0,5.0,0,180.0,0,3298.0,1,0.0
20,1.5,5.0,0,180.0,0,4094.0,0,1.0
20,1.5,4.0,0,365.0,0,2971.0,0,1.0
20,3.5,5.0,0,365.0,0,2842.0,0,1.0
20,3.0,4.5,0,30.0,0,5856.0,1,0.0
20,1.5,4.5,0,365.0,0,4297.0,1,0.0
20,2.5,5.0,0,90.0,0,5709.0,0,1.0
20,3.5,4.5,0,365.0,0,1990.0,0,1.0
20,1.0,5.0,0,180.0,0,5581.0,1,0.0
20,2.5,5.0,0,90.0,1,4251.0,1,1.0
20,2.5,4.5,0,180.0,0,1837.0,1,0.0
20,4.5,5.0,0,30.0,0,5331.0,1,0.0
20,4.0,4.5,0,30.0,0,5481.0,0,1.0
20,4.0,5.0,0,90.0,0,3905.0,1,0.0
20,3.0,4.0,0,90.0,0,3163.0,0,1.0
20,3.5,4.0,0,90.0,0,2033.0,1,0.0
20,2.0,5.0,0,365.0,0,2728.0,1,0.0
20,4.5,5.0,0,90.0,0,2492.0,0,1.0
20,1.0,4.0,0,180.0,0,2524.0,1,0.0
20,3.5,4.5,0,90.0,0,2435.0,1,0.0
20,3.0,5.0,0,90.0,0,4963.0,1,0.0
20,2.0,4.0,0,90.0,0,3476.0,1,0.0
20,1.0,4.0,0,180.0,0,4622.0,0,1.0
20,3.0,5.0,0,365.0,0,3300.0,1,0.0
20,1.0,4.5,0,180.0,0,3723.0,1,0.0
20,4.5,5.0,0,7.0,1,6688.0,1,1.0
20,3.5,4.0,0,30.0,0,4480.0,0,1.0
20,3.0,4.0,0,15.0,1,3087.0,1,1.0
20,3.0,4.0,0,365.0,0,3052.0,0,1.0
20,4.0,5.0,0,180.0,0,2334.0,1,0.0
20,1.5,4.0,0,90.0,0,7682.0,0,0.0
20,3.5,5.0,0,180.0,0,2586.0,1,0.0
20,2.5,4.5,0,365.0,0,3034.0,0,1.0
20,3.0,4.0,0,15.0,0,5125.0,0,1.0
20,3.5,4.5,0,15.0,0,3339.0,0,1.0
20,3.5,4.0,0,180.0,0,1800.0,1,0.0
20,3.5,4.0,0,15.0,0,2427.0,0,1.0
20,4.5,5.0,0,30.0,0,2641.0,0,1.0
20,3.5,4.0,0,90.0,0,2306.0,0,1.0
20,2.0,4.5,0,90.0,0,3422.0,1,0.0
20,2.5,4.5,0,90.0,0,5478.0,0,1.0
20,1.5,4.0,0,180.0,0,2691.0,1,0.0
20,2.5,4.0,0,365.0,0,4541.0,0,1.0
20,2.0,4.0,0,365.0,0,1717.0,0,1.0
20,1.5,5.0,0,365.0,0,2620.0,1,0.0
