14,36.0,-0.42857142857142855,0.42857142857142855,0.0
14,37.0,-0.5263157894736842,0.21052631578947367,0.0
14,38.0,0.4482758620689655,-0.034482758620689655,-1.0
14,39.0,0.42857142857142855,0.14285714285714285,-0.2
14,40.0,-0.2916666666666667,0.16666666666666666,0.0
14,41.0,0.0,0.0,0.0
14,42.0,0.0,0.0,0.0
14,43.0,0.0,0.0,0.0
14,44.0,0.0,0.0,0.0
14,45.0,0.0,0.0,0.0
14,46.0,0.0,0.0,0.0
14,47.0,0.0,0.0,0.0
14,48.0,0.0,0.0,0.0
14,49.0,0.0,0.0,0.0
14,50.0,0.0,0.0,0.0
14,51.0,0.0,0.0,0.0
14,52.0,0.0,0.0,0.0
14,53.0,0.0,0.0,0.0
14,54.0,0.0,0.0,0.0
14,55.0,0.0,0.0,0.0
14,56.0,0.0,0.0,0.0
14,57.0,0.0,0.0,0.0
14,58.0,0.0,0.0,0.0
14,59.0,0.0,0.0,0.0
14,60.0,0.0,0.0,0.0
14,61.0,0.0,0.0,0.0
14,62.0,0.0,0.0,0.0
14,63.0,0.0,0.0,0.0
14,64.0,0.0,0.0,0.0
14,65.0,0.0,0.0,0.0
14,66.0,0.0,0.0,0.0
14,67.0,0.0,0.0,0.0
14,68.0,0.0,0.0,0.0
14,69.0,0.0,0.0,0.0
14,70.0,0.0,0.0,0.0
14,71.0,0.0,0.0,0.0
14,72.0,0.0,0.0,0.0
14,73.0,0.0,0.0,0.0
14,74.0,0.0,0.0,0.0
14,75.0,0.0,0.0,0.0
14,76.0,0.0,0.0,0.0
14,77.0,0.0,0.0,0.0
14,78.0,0.0,0.0,0.0
14,79.0,0.0,0.0,0.0
14,80.0,0.0,0.0,0.0
3,1.0,0.0,0.0,0.0
3,2.0,0.0,0.0,0.0
3,3.0,0.0,0.0,0.0
3,4.0,0.0,0.0,0.0
3,5.0,0.0,0.0,0.0
3,6.0,0.0,0.0,0.0
3,7.0,0.0,0.0,0.0
3,8.0,0.0,0.0,0.0
3,9.0,0.0,0.0,0.0
3,10.0,0.0,0.0,0.0
3,11.0,0.0,0.0,0.0
3,12.0,0.0,0.0,0.0
3,13.0,0.0,0.0,0.0
3,14.0,0.0,0.0,0.0
3,15.0,0.0,0.0,0.0
3,16.0,0.0,0.0,0.0
3,17.0,0.0,0.0,0.0
3,18.0,0.0,0.0,0.0
3,19.0,0.0,0.0,0.0
3,20.0,0.0,0.0,0.0
3,21.0,0.0,0.0,0.0
3,22.0,0.0,0.0,0.0
3,23.0,0.0,0.0,0.0
3,24.0,0.0,0.0,0.0
3,25.0,0.0,0.0,0.0
3,26.0,0.0,0.0,0.0
3,28.0,0.0,0.0,0.0
3,29.0,0.0,0.0,0.0
3,30.0,0.0,0.0,0.0
3,31.0,0.0,0.0,0.0
3,32.0,0.0,0.0,0.0
3,34.0,0.0,0.0,0.0
3,35.0,0.0,0.0,0.0
3,36.0,0.0,0.0,0.0
3,37.0,0.0,0.0,0.0
3,38.0,0.0,0.0,0.0
3,39.0,0.0,0.0,0.0
3,40.0,0.0,0.0,0.0
3,41.0,-0.4,0.6,-1.0
3,42.0,-0.4,0.8,0.3333333333333333
3,43.0,0.0,-0.25,0.25
3,45.0,1.0,-0.6,1.0
3,46.0,-1.0,0.5,1.0
3,47.0,0.5555555555555556,-0.7777777777777778,0.0
3,48.0,0.38461538461538464,-0.07692307692307693,-0.25
3,49.0,1.0,-1.0,0.0
3,51.0,0.0,-1.0,-1.0
3,52.0,1.0,1.0,0.0
3,53.0,1.0,1.0,0.0
3,54.0,0.3333333333333333,-0.16666666666666666,-0.2
3,55.0,0.3333333333333333,-0.6666666666666666,-1.0
3,56.0,-1.0,-0.5,1.0
3,58.0,-1.0,0.0,1.0
3,59.0,0.3333333333333333,-0.3333333333333333,0.0
3,60.0,-1.0,0.0,1.0
3,61.0,0.9047619047619048,-0.3333333333333333,0.3333333333333333
3,62.0,-0.5,-0.5,0.0
3,63.0,1.0,1.0,0.0
3,64.0,0.5,0.5,0.0
3,65.0,0.7142857142857143,-0.42857142857142855,0.3333333333333333
3,66.0,0.375,-0.375,-0.6
3,67.0,0.8,-0.6,0.0
3,68.0,0.14285714285714285,-0.5714285714285714,-0.5
3,70.0,-1.0,-0.7142857142857143,1.0
3,71.0,0.6,0.2,1.0
3,72.0,0.45454545454545453,0.09090909090909091,0.14285714285714285
3,73.0,0.6,0.2,-0.3333333333333333
3,76.0,-0.3333333333333333,0.3333333333333333,0.0
3,77.0,0.25,0.0,-0.2
3,78.0,1.0,0.6,1.0
3,79.0,0.0,-0.6666666666666666,-1.0
3,80.0,-0.6666666666666666,-0.3333333333333333,1.0
4,1.0,0.0,0.0,0.0
4,2.0,0.0,0.0,0.0
4,3.0,0.0,0.0,0.0
4,4.0,0.0,0.0,0.0
4,5.0,0.0,0.0,0.0
4,6.0,0.0,0.0,0.0
4,7.0,0.0,0.0,0.0
4,8.0,0.0,0.0,0.0
4,9.0,0.0,0.0,0.0
4,10.0,0.0,0.0,0.0
4,11.0,0.0,0.0,0.0
4,12.0,0.0,0.0,0.0
4,13.0,0.0,0.0,0.0
4,14.0,0.0,0.0,0.0
4,15.0,0.0,0.0,0.0
4,16.0,0.0,0.0,0.0
4,17.0,0.0,0.0,0.0
4,18.0,0.0,0.0,0.0
4,19.0,0.0,0.0,0.0
4,20.0,0.0,0.0,0.0
4,21.0,0.0,0.0,0.0
4,22.0,0.0,0.0,0.0
4,23.0,0.0,0.0,0.0
4,24.0,0.0,0.0,0.0
4,25.0,0.0,0.0,0.0
4,26.0,0.0,0.0,0.0
4,27.0,0.0,0.0,0.0
4,28.0,0.0,0.0,0.0
4,29.0,0.0,0.0,0.0
4,30.0,0.0,0.0,0.0
4,31.0,0.0,0.0,0.0
4,32.0,0.0,0.0,0.0
4,33.0,0.0,0.0,0.0
4,34.0,0.0,0.0,0.0
4,35.0,0.0,0.0,0.0
4,36.0,0.0,0.0,0.0
4,37.0,0.0,0.0,0.0
4,38.0,0.0,0.0,0.0
4,40.0,0.0,0.0,0.0
4,41.0,1.0,1.0,0.0
4,42.0,1.0,1.0,0.0
4,43.0,-1.0,1.0,0.0
4,44.0,1.0,1.0,0.0
4,45.0,-1.0,1.0,0.0
4,46.0,-1.0,1.0,0.0
4,47.0,-1.0,1.0,0.0
4,48.0,-1.0,1.0,0.0
4,49.0,-1.0,1.0,0.0
4,50.0,1.0,1.0,0.0
4,51.0,1.0,1.0,0.0
4,52.0,1.0,1.0,0.0
4,53.0,-1.0,1.0,0.0
4,54.0,-1.0,1.0,0.0
4,55.0,-1.0,1.0,0.0
4,56.0,-1.0,1.0,0.0
4,57.0,1.0,1.0,0.0
4,58.0,-1.0,1.0,0.0
4,59.0,1.0,1.0,0.0
4,60.0,1.0,1.0,0.0
4,61.0,-1.0,1.0,0.0
4,62.0,-1.0,1.0,0.0
4,63.0,1.0,1.0,0.0
4,64.0,-1.0,1.0,0.0
4,65.0,-1.0,1.0,0.0
4,66.0,-1.0,1.0,0.0
4,67.0,1.0,1.0,0.0
4,68.0,1.0,1.0,0.0
4,69.0,-1.0,1.0,0.0
4,70.0,1.0,1.0,0.0
4,71.0,-1.0,1.0,0.0
4,72.0,1.0,1.0,0.0
4,73.0,-1.0,1.0,0.0
4,74.0,1.0,1.0,0.0
4,75.0,1.0,1.0,0.0
4,76.0,-1.0,1.0,0.0
4,77.0,1.0,1.0,0.0
4,78.0,-1.0,1.0,0.0
4,79.0,1.0,1.0,0.0
4,80.0,1.0,1.0,0.0
8,1.0,-0.8333333333333334,0.08333333333333333,0.6
8,2.0,0.07692307692307693,-0.1282051282051282,0.09090909090909091
8,3.0,0.7073170731707317,-0.07317073170731707,0.2
8,4.0,-0.76,0.04,0.2
8,5.0,0.05263157894736842,-0.05263157894736842,0.0
8,6.0,0.4444444444444444,0.0,-0.3333333333333333
8,7.0,-0.7142857142857143,0.14285714285714285,0.3333333333333333
8,8.0,0.68,0.04,0.3333333333333333
8,9.0,-0.6842105263157895,0.15789473684210525,0.3333333333333333
8,10.0,-1.0,0.0,1.0
8,11.0,0.8333333333333334,0.16666666666666666,0.0
8,12.0,-0.8,0.0,0.0
8,13.0,-1.0,-0.14285714285714285,1.0
8,14.0,-0.7931034482758621,0.034482758620689655,0.0
8,15.0,-1.0,-0.3333333333333333,1.0
8,16.0,-0.7777777777777778,0.1111111111111111,0.0
8,17.0,-0.8,-0.2,0.0
8,18.0,0.6,0.3,-0.5
8,19.0,-1.0,-0.06666666666666667,1.0
8,20.0,0.47368421052631576,0.3684210526315789,-0.3333333333333333
8,21.0,-0.8,0.1,0.3333333333333333
8,22.0,0.6666666666666666,0.3333333333333333,-1.0
8,23.0,1.0,0.5294117647058824,1.0
8,24.0,0.6470588235294118,0.29411764705882354,1.0
8,25.0,0.5714285714285714,0.2857142857142857,0.5
8,26.0,-0.84,-0.04,-0.2
8,27.0,-0.7142857142857143,0.14285714285714285,0.0
8,28.0,0.7142857142857143,0.42857142857142855,0.3333333333333333
8,29.0,-0.625,-0.125,0.0
8,30.0,-0.4838709677419355,-0.03225806451612903,-0.2
8,31.0,0.8823529411764706,0.6470588235294118,0.0
8,32.0,-0.2631578947368421,0.3684210526315789,0.0
8,33.0,0.5384615384615384,0.23076923076923078,0.3333333333333333
8,34.0,0.07692307692307693,0.07692307692307693,-0.2
8,35.0,-0.5555555555555556,0.1111111111111111,1.0
8,36.0,0.5,0.0,0.3333333333333333
8,37.0,0.6,1.0,-1.0
8,38.0,-1.0,0.16666666666666666,1.0
8,39.0,-0.7333333333333333,0.06666666666666667,0.0
8,40.0,0.5384615384615384,-0.07692307692307693,-0.3333333333333333
8,41.0,0.0,0.0,0.0
8,42.0,0.0,0.0,0.0
8,43.0,0.0,0.0,0.0
8,44.0,0.0,0.0,0.0
8,45.0,0.0,0.0,0.0
8,46.0,0.0,0.0,0.0
8,47.0,0.0,0.0,0.0
8,48.0,0.0,0.0,0.0
8,49.0,0.0,0.0,0.0
8,50.0,0.0,0.0,0.0
8,51.0,0.0,0.0,0.0
8,52.0,0.0,0.0,0.0
8,53.0,0.0,0.0,0.0
8,54.0,0.0,0.0,0.0
8,55.0,0.0,0.0,0.0
8,56.0,0.0,0.0,0.0
8,57.0,0.0,0.0,0.0
8,58.0,0.0,0.0,0.0
8,59.0,0.0,0.0,0.0
8,60.0,0.0,0.0,0.0
8,61.0,0.0,0.0,0.0
8,62.0,0.0,0.0,0.0
8,63.0,0.0,0.0,0.0
8,64.0,0.0,0.0,0.0
8,65.0,0.0,0.0,0.0
8,66.0,0.0,0.0,0.0
8,67.0,0.0,0.0,0.0
8,68.0,0.0,0.0,0.0
8,69.0,0.0,0.0,0.0
8,70.0,0.0,0.0,0.0
8,71.0,0.0,0.0,0.0
8,72.0,0.0,0.0,0.0
8,73.0,0.0,0.0,0.0
8,74.0,0.0,0.0,0.0
8,75.0,0.0,0.0,0.0
8,76.0,0.0,0.0,0.0
8,77.0,0.0,0.0,0.0
8,78.0,0.0,0.0,0.0
8,79.0,0.0,0.0,0.0
8,80.0,0.0,0.0,0.0
