17,18,249.5,-133.48,471.47,1
17,18,275.5,-196.48,534.59,1
17,19,369.5,-55.476,369.65,1
17,19,328.5,-74.476,413.97,1
17,19,453.5,-203.48,473.68,1
17,19,567.5,-111.48,494.7,1
17,19,483.5,-116.48,536.56,1
17,20,329.5,-53.476,366.8,1
17,20,229.5,-6.4762,408.57,1
17,20,440.5,-27.476,448.69,1
17,20,370.5,-23.476,532.36,1
17,21,476.5,-31.476,394,1
17,21,476.5,-31.476,414.28,1
17,21,403.5,-94.476,474.42,1
17,21,413.5,-83.476,497.8,1
17,21,447.5,-93.476,558.65,1
17,22,494.5,-110.48,387.14,1
17,22,518.5,-78.476,408.01,1
17,22,531.5,-92.476,453.36,1
17,22,531.5,-92.476,494.26,1
17,22,407.5,-86.476,537.13,1
17,23,359.5,18.524,362.24,1
17,23,285.5,-67.476,425.01,1
17,23,229.5,-146.48,446.23,1
17,23,337.5,-168.48,489.46,1
17,23,397.5,-140.48,531.68,1
17,24,223.5,-71.476,367.84,1
17,24,246.5,-104.48,410.88,1
17,24,277.5,-175.48,454.92,1
17,24,292.5,-141.48,496.4,1
17,24,292.5,-141.48,538.05,1
17,25,327.5,-87.476,363.92,1
17,25,293.5,-86.476,405.15,1
17,25,236.5,-104.48,445.95,1
17,25,312.5,-155.48,488.73,1
17,25,224.5,-140.48,529.05,1
17,26,338.5,-5.4762,378.07,1
17,26,351.5,-138.48,446.77,1
17,26,258.5,-104.48,479.29,1
17,27,244.5,-125.48,390.37,1
17,27,208.5,-175.48,454.13,1
17,27,208.5,-175.48,495.88,1
17,27,286.5,-139.48,556.82,1
17,28,217.5,-45.476,380.41,1
17,28,329.5,-92.476,424.33,1
17,28,382.5,-159.48,468.14,1
17,28,311.5,-151.48,511.35,1
17,28,273.5,-222.48,553.63,1
17,29,319.5,-21.476,364.68,1
17,29,349.5,-78.476,489.22,1
17,30,272.5,-130.48,387.75,1
17,30,329.5,-96.476,408.11,1
17,30,274.5,-132.48,491.78,1
17,30,216.5,-108.48,533.89,1
17,31,319.5,-142.48,423.03,1
17,31,316.5,-46.476,465.6,1
17,31,236.5,-136.48,548.91,1
17,32,298.5,-97.476,364.92,1
17,32,306.5,-128.48,404.9,1
17,32,306.5,-206.48,446.7,1
17,32,338.5,-138.48,488.29,1
17,32,343.5,-146.48,529.66,1
17,33,296.5,-184.48,367.02,1
17,33,440.5,-134.48,408.37,1
17,33,423.5,-103.48,451.59,1
17,33,384.5,-64.476,492.56,1
17,33,391.5,-99.476,535.33,1
17,34,229.5,-101.48,438.94,1
17,34,254.5,-60.476,461.05,1
17,34,357.5,-27.476,522.39,1
17,34,357.5,-27.476,545.7,1
17,35,428.5,-101.48,375.63,1
17,35,343.5,-40.476,417.54,1
17,35,359.5,-178.48,459.45,1
17,35,297.5,-177.48,500.72,1
17,35,335.5,-139.48,543.69,1
17,36,235.5,2.5238,410.04,1
17,36,320.5,-185.48,450.89,1
17,36,352.5,-169.48,491.82,1
17,36,349.5,-171.48,532.11,1
17,37,473.5,-84.476,365.27,1
17,37,461.5,-90.476,408.82,1
17,37,426.5,-109.48,450.26,1
17,37,363.5,-113.48,491.83,1
17,37,230.5,-144.48,532.93,1
17,38,318.5,-111.48,362.82,1
17,38,287.5,-101.48,403.87,1
17,38,385.5,-96.476,445.33,1
17,38,259.5,-179.48,490.55,1
17,38,262.5,-163.48,532.82,1
17,39,327.5,-115.48,440.16,1
17,39,225.5,-122.48,464.25,1
17,39,237.5,-150.48,511.22,1
17,39,452.5,-77.476,558.26,1
17,40,258.5,-127.48,389.64,1
17,40,441.5,-126.48,488.48,1
17,40,417.5,-115.48,535.04,1
17,41,291.5,-149.48,381.42,1
17,41,291.5,-149.48,424.64,1
17,41,278.5,-180.48,486.26,1
17,41,200.5,-221.48,520.36,1
17,42,236.5,-130.48,355.91,1
17,42,238.5,-123.48,376.15,1
17,42,239.5,-104.48,436.84,1
17,42,251.5,-156.48,559.47,1
17,43,347.5,26.524,362.76,1
17,43,304.5,-52.476,404.75,1
17,43,266.5,-91.476,445.1,1
17,43,289.5,-99.476,485.81,1
17,43,396.5,-138.48,528.97,1
17,44,203.5,-202.48,543.2,1
17,45,287.5,-188.48,538.13,1
17,46,254.5,-45.476,375.92,1
17,46,340.5,-158.48,435.44,1
17,46,293.5,-143.48,460.31,1
17,46,282.5,-133.48,505.71,1
17,47,243.5,-16.476,536.28,1
17,48,540.5,1.5238,380.38,1
17,48,451.5,-40.476,424.37,1
17,48,452.5,-151.48,466.78,1
17,48,287.5,-31.476,508.85,1
17,49,316.5,-69.476,379.73,1
17,49,447.5,-124.48,421.97,1
17,49,322.5,-161.48,465.71,1
17,49,302.5,-158.48,507.48,1
17,49,281.5,-160.48,548.45,1
17,50,233.5,-187.48,371.65,1
17,51,230.5,-26.476,351.65,1
17,51,300.5,-191.48,458.13,1
17,51,286.5,-146.48,479.88,1
17,51,249.5,-216.48,565.88,1
17,52,198.5,-173.48,431.45,1
17,52,332.5,-157.48,451.88,1
17,52,266.5,-132.48,514.48,1
17,53,316.5,-81.476,361.69,1
17,53,357.5,-121.48,432.48,1
17,53,395.5,-125.48,458.74,1
17,53,322.5,-168.48,511.33,1
17,54,425.5,-153.48,373.37,1
17,54,302.5,-168.48,420.02,1
17,54,275.5,-147.48,481.53,1
17,54,307.5,-105.48,506.12,1
17,54,317.5,-165.48,555.25,1
17,55,309.5,-180.48,430.58,1
17,55,357.5,-102.48,459.02,1
17,55,363.5,-195.48,542,1
17,56,309.5,-122.48,393.42,1
17,56,457.5,-50.476,442.79,1
17,56,422.5,-144.48,544.71,1
17,57,383.5,-76.476,357.12,1
17,57,409.5,-67.476,409.75,1
17,57,465.5,-79.476,461.35,1
17,57,445.5,-105.48,516.65,1
17,58,437.5,-172.48,375.02,1
17,58,444.5,-166.48,416.94,1
17,58,356.5,-176.48,457.91,1
17,58,419.5,-114.48,500.43,1
17,58,396.5,-209.48,541.96,1
17,59,318.5,-86.476,372.51,1
17,59,432.5,-94.476,415.14,1
17,59,477.5,-115.48,455.11,1
17,59,477.5,-115.48,498.18,1
17,59,474.5,-89.476,558.28,1
17,60,341.5,-103.48,380.1,1
17,60,354.5,-126.48,421.98,1
17,60,380.5,-108.48,464.2,1
17,60,509.5,-185.48,523.05,1
17,60,454.5,-110.48,545.94,1
17,61,617.5,-72.476,362.85,1
17,61,642.5,-122.48,447.07,1
17,62,342.5,-70.476,369.52,1
17,62,342.5,-70.476,412.94,1
17,62,454.5,-166.48,474.7,1
17,62,397.5,-37.476,495,1
17,62,433.5,-142.48,556.88,1
17,63,275.5,-123.48,391.67,1
17,63,350.5,-79.476,413.07,1
17,63,330.5,-145.48,474.4,1
17,63,454.5,-68.476,495.71,1
17,63,516.5,-137.48,557.95,1
17,64,387.5,-163.48,389.07,1
17,64,362.5,-136.48,410.45,1
17,64,407.5,-156.48,452.44,1
17,64,369.5,-117.48,494.03,1
17,64,400.5,-89.476,536.61,1
17,65,416.5,-90.476,371.29,1
17,65,350.5,-30.476,413.13,1
17,65,322.5,-93.476,473.82,1
17,65,322.5,-121.48,495.78,1
17,65,407.5,-89.476,545.02,1
17,66,581.5,-123.48,366.78,1
17,66,347.5,20.524,425.89,1
17,66,397.5,23.524,490.55,1
17,67,480.5,-147.48,370.66,1
17,67,246.5,-25.476,435.62,1
17,67,324.5,-65.476,460.22,1
17,67,349.5,-145.48,507.16,1
17,67,349.5,-145.48,555.94,1
17,68,486.5,-123.48,368.74,1
17,68,402.5,-66.476,416.14,1
17,68,370.5,-125.48,462.93,1
17,68,370.5,-125.48,509.88,1
17,69,438.5,-119.48,373.53,1
17,69,351.5,-170.48,415.49,1
17,69,469.5,-98.476,459.26,1
17,69,466.5,-177.48,499.94,1
17,69,460.5,-143.48,540.3,1
17,70,271.5,-57.476,457.31,1
17,70,352.5,-3.4762,499.22,1
17,70,426.5,-88.476,539.1,1
17,71,390.5,-170.48,360.91,1
17,71,322.5,-132.48,424.34,1
17,71,406.5,-130.48,445.2,1
17,71,381.5,-132.48,506.3,1
17,71,333.5,-122.48,527.2,1
17,72,415.5,-110.48,372.56,1
17,72,455.5,-140.48,417.54,1
17,72,362.5,-207.48,464.31,1
17,72,384.5,-144.48,504.99,1
17,72,427.5,-145.48,547.24,1
17,73,342.5,-198.48,372.79,1
17,73,269.5,-167.48,413.03,1
17,73,466.5,-182.48,454.81,1
17,73,383.5,-202.48,497.74,1
17,73,410.5,-206.48,539.31,1
17,74,400.5,-133.48,396.42,1
17,74,382.5,-116.48,437.82,1
17,74,475.5,-135.48,478.22,1
17,74,333.5,-212.48,522.61,1
17,74,304.5,-149.48,564.83,1
17,75,419.5,-199.48,372.81,1
17,75,428.5,-186.48,412.48,1
17,75,455.5,-165.48,454.73,1
17,75,445.5,-155.48,496.52,1
17,75,413.5,-209.48,539.17,1
18,1,1041.7,552.9,571.92,4
18,2,990.68,565.9,425.83,4
18,2,749.68,340.9,468.38,4
18,2,893.68,544.9,512.64,4
18,4,657.68,511.9,379.59,4
18,4,656.68,531.9,424.9,4
18,4,726.68,491.9,467.15,4
18,4,785.68,495.9,508.58,4
18,4,730.68,527.9,551.7,4
18,5,697.68,341.9,541.58,4
18,6,681.68,359.9,567.64,4
18,7,932.68,329.9,425.43,4
18,7,783.68,336.9,511.97,4
18,7,808.68,330.9,574.46,4
18,8,593.73,735.67,72.135,3
18,9,822.68,500.9,434.6,4
18,9,1017.7,479.9,456.72,4
18,9,878.68,530.9,521.04,4
18,9,824.68,529.9,541.08,4
18,9,795.68,525.9,583.51,4
18,11,937.68,507.9,522.81,4
18,13,920.68,534.9,549.52,4
18,13,1021.7,489.9,592.31,4
18,14,1094.7,695.67,0,3
18,14,1310.7,542.9,406.78,4
18,14,1291.7,511.9,449.22,4
18,14,1291.7,511.9,493.55,4
18,14,1366.7,516.9,553.86,4
18,14,1407.7,686.9,575.05,4
18,15,677.68,343.9,497.67,4
18,16,857.68,508.9,498.5,4
18,17,957.68,527.9,528.39,4
18,19,1060.7,729.67,156.76,3
18,19,989.68,348.9,451.58,4
18,20,859.68,328.9,528.88,4
18,21,1015.7,509.9,517.55,4
18,21,1018.7,498.9,560.77,4
18,22,918.68,339.9,461.66,4
18,22,834.68,478.9,592.68,4
18,24,915.68,485.9,497.55,4
18,26,841.68,343.9,412.67,4
18,26,984.68,359.9,576.03,4
18,27,639.73,514.67,75.285,3
18,27,514.73,688.67,170.69,3
18,27,876.68,548.9,418.6,4
18,27,1028.7,488.9,478.08,4
18,27,1028.7,488.9,499.44,4
18,28,937.73,706.67,70.48,3
18,28,1030.7,617.9,461.45,4
18,28,957.68,574.9,504.48,4
18,28,956.68,582.9,547.16,4
18,29,998.68,493.9,390.05,4
18,29,855.68,471.9,536.74,4
18,29,890.68,357.9,558.11,4
18,31,986.73,719.67,26.18,3
18,31,941.73,742.67,72.05,3
18,31,996.73,725.67,115.52,3
18,31,867.68,354.9,389.52,4
18,31,884.68,335.9,412.23,4
18,31,841.68,336.9,471.14,4
18,32,945.73,675.67,0,3
18,32,397.73,566.67,155.74,3
18,33,1152.7,661.67,159.33,3
18,33,1012.7,338.9,583.54,4
18,34,946.73,745.67,71.01,3
18,35,1007.7,682.67,0,3
18,35,964.73,640.67,24,3
18,37,1131.7,703.67,0,3
18,37,1063.7,691.67,25.945,3
18,37,995.73,755.67,70.035,3
18,37,1135.7,720.67,157.93,3
18,38,971.68,350.9,453.43,4
18,39,681.73,705.67,122.65,3
18,39,681.73,705.67,163.51,3
18,39,1017.7,648.9,412.57,4
18,40,880.68,345.9,493.9,4
18,41,870.68,549.9,388.67,4
18,41,762.68,492.9,543.6,4
18,42,838.68,348.9,560.85,4
18,42,871.68,346.9,583.99,4
18,43,1015.7,708.67,0,3
18,43,962.73,757.67,76.455,3
18,43,895.68,357.9,411.18,4
18,43,991.68,333.9,556.17,4
18,44,790.68,358.9,473.85,4
18,44,651.68,334.9,537.64,4
18,44,721.68,354.9,579.33,4
18,45,924.68,349.9,542.41,4
18,46,872.68,327.9,463.74,4
18,46,876.68,328.9,507.58,4
18,47,1137.7,755.67,0,3
18,47,1140.7,747.67,26.135,3
18,47,830.68,335.9,485.49,4
18,48,962.73,713.67,0,3
18,48,1085.7,735.67,116.75,3
18,48,1085.7,735.67,159.89,3
18,48,998.68,344.9,545.44,4
18,50,974.73,755.67,24.97,3
18,52,1004.7,662.67,0,3
18,52,1029.7,685.67,25.17,3
18,52,962.73,758.67,113.41,3
18,52,995.73,737.67,173.6,3
18,52,979.68,328.9,418.2,4
18,52,871.68,352.9,500.81,4
18,53,968.73,756.67,27.31,3
18,53,1140.7,687.67,146.91,3
18,53,1175.7,733.67,170.43,3
18,54,901.68,346.9,416.54,4
18,55,802.68,344.9,392.28,4
18,56,775.68,610.9,377.57,4
18,56,686.68,507.9,440.43,4
18,56,664.68,498.9,523.45,4
18,56,664.68,498.9,544.32,4
18,60,758.68,348.9,523.38,4
18,62,405.73,757.67,130.26,3
18,62,614.68,343.9,403.82,4
18,62,630.68,329.9,427.88,4
18,62,638.68,349.9,472.45,4
18,63,624.68,346.9,389.33,4
18,63,713.68,342.9,480.46,4
18,63,671.68,328.9,566.07,4
18,64,897.68,346.9,524.67,4
18,64,897.68,346.9,546.5,4
18,65,693.68,355.9,380.86,4
18,65,680.68,343.9,465.32,4
18,65,709.68,356.9,525.96,4
18,68,1355.7,329.9,543.76,4
18,69,704.68,350.9,521.16,4
18,70,714.68,337.9,456.15,4
18,70,909.68,357.9,538.37,4
18,71,666.73,739.67,77.89,3
18,71,382.73,662.67,123.39,3
18,71,460.73,725.67,167.23,3
18,72,743.68,359.9,408.25,4
18,72,691.68,348.9,470.87,4
18,72,733.68,349.9,492.51,4
18,73,743.68,347.9,428.06,4
18,73,753.68,349.9,450.32,4
18,73,764.68,341.9,534.61,4
18,73,732.68,349.9,576.3,4
18,74,1299.7,347.9,392.74,4
18,74,1299.7,347.9,415.63,4
18,74,1392.7,342.9,499.91,4
18,74,1389.7,338.9,544.12,4
18,75,511.73,726.67,25.715,3
18,75,776.68,326.9,540.69,4
20,1,1858.9,256.12,393,1
20,2,759.87,335.12,377,1
20,2,889.87,390.12,474,1
20,3,849.87,43.118,310,1
20,3,495.87,332.12,423,1
20,3,902.87,338.12,477,1
20,8,844.87,197.12,265,1
20,8,691.87,217.12,318,1
20,8,714.87,308.12,499,1
20,11,594.87,335.12,432,1
20,11,879.87,280.12,495,1
20,12,1906.9,247.12,257,1
20,12,962.87,132.12,310,1
20,12,895.87,213.12,386,1
20,12,481.87,390.12,544,1
20,13,1429.9,361.12,316,1
20,13,933.87,191.12,451,1
20,16,1427.9,179.12,313,1
20,19,496.87,350.12,524,1
20,20,995.87,330.12,336,1
20,20,689.87,83.118,482,1
20,25,693.87,214.12,298,1
20,27,373.87,308.12,261,1
20,31,825.87,362.12,525,1
20,32,1481.9,150.12,218,1
20,32,841.87,182.12,479,1
20,32,811.87,165.12,541,1
20,33,756.87,351.12,424,1
20,33,811.87,259.12,496,1
20,34,1443.9,90.118,339,1
20,34,1469.9,172.12,397,1
20,35,876.87,264.12,489,1
20,36,973.87,203.12,328,1
20,36,832.87,322.12,461,1
20,38,1525.9,280.12,215,1
20,38,703.87,319.12,361,1
20,38,763.87,337.12,510,1
20,40,987.87,296.12,539,1
20,41,1627.9,283.12,447,1
20,42,766.87,377.12,538,1
20,43,712.87,275.12,428,1
20,44,844.87,311.12,421,1
20,46,1651.9,222.12,210,1
20,46,647.87,317.12,358,1
20,48,958.87,296.12,319,1
20,49,909.87,352.12,341,1
20,51,1459.9,221.12,450,1
20,54,959.87,126.12,478,1
20,54,658.87,307.12,511,1
20,55,1706.9,251.12,210,1
20,57,1734.9,384.12,359,1
20,59,1521.9,329.12,249,1
20,59,987.87,389.12,448,1
20,59,628.87,191.12,543,1
20,61,1531.9,163.12,265,1
20,61,1467.9,191.12,375,1
20,61,1447.9,66.118,431,1
20,61,1007.9,118.12,531,1
20,62,922.87,221.12,499,1
20,64,995.87,239.12,267,1
20,64,752.87,320.12,504,1
20,65,981.87,262.12,254,1
20,65,714.87,228.12,321,1
20,65,612.87,379.12,411,1
20,65,690.87,155.12,445,1
20,66,654.87,360.12,472,1
20,66,546.87,302.12,507,1
20,67,846.87,341.12,489,1
20,69,1639.9,254.12,232,1
20,69,1463.9,335.12,265,1
20,70,924.87,389.12,356,1
20,70,751.87,316.12,435,1
20,70,666.87,306.12,474,1
20,71,754.87,376.12,400,1
20,71,590.87,285.12,432,1
20,71,785.87,285.12,517,1
20,72,966.87,347.12,212,1
20,72,951.87,161.12,387,1
20,72,972.87,398.12,467,1
20,73,555.87,378.12,452,1
20,74,731.87,272.12,385,1
20,74,803.87,375.12,518,1
20,75,1455.9,46.118,385,1
20,75,1474.9,152.12,522,1
