run_id,subject,chinFirst,index,trial_index,task_nr,option_topLeft,option_topRight,option_bottomLeft,option_bottomRight,x,y,window_width,window_height,window_width_max,window_height_max,t_wg,t_task,key_press,look_left,look_top,ssOption_top,chose_top,chose_ssOption,choiceNr,aoi,aoi_amount_SS,aoi_amount_LL,aoi_delay_SS,aoi_delay_LL,newAOIIndex,transition_type,fixationCounter
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,299,428,1280.0,720.0,1280.0,720.0,349131.47999999643,462.05499999638414,90.0,1,0,0,1,0,1,BL,1.0,,,,4,3,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,335,261,1280.0,720.0,1280.0,720.0,349310.8749999956,641.4499999955297,90.0,1,1,0,1,0,1,TL,,1.0,,,1,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,483,250,1280.0,720.0,1280.0,720.0,349365.4799999931,696.0549999930663,90.0,1,1,0,1,0,1,TL,,1.0,,,1,7,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,991,416,1280.0,720.0,1280.0,720.0,349669.18999998603,999.7649999859859,90.0,0,0,0,1,0,1,BR,,,1.0,,8,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,854,423,1280.0,720.0,1280.0,720.0,349922.93999998947,1253.5149999894202,90.0,0,0,0,1,0,1,BR,,,1.0,,8,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,856,478,1280.0,720.0,1280.0,720.0,349965.75499999744,1296.329999997397,90.0,0,0,0,1,0,1,BR,,,1.0,,8,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,808,420,1280.0,720.0,1280.0,720.0,350069.58999999915,1400.164999999106,90.0,0,0,0,1,0,1,BR,,,1.0,,8,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,806,453,1280.0,720.0,1280.0,720.0,350091.87999999267,1422.454999992624,90.0,0,0,0,1,0,1,BR,,,1.0,,8,4,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,267,494,1280.0,720.0,1280.0,720.0,350237.4349999882,1568.009999988135,90.0,1,0,0,1,0,1,BL,1.0,,,,4,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,308,510,1280.0,720.0,1280.0,720.0,350261.22999998915,1591.8049999891082,90.0,1,0,0,1,0,1,BL,1.0,,,,4,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,334,489,1280.0,720.0,1280.0,720.0,350303.8649999944,1634.4399999943562,90.0,1,0,0,1,0,1,BL,1.0,,,,4,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,310,444,1280.0,720.0,1280.0,720.0,350347.10499999346,1677.6799999934155,90.0,1,0,0,1,0,1,BL,1.0,,,,4,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,286,516,1280.0,720.0,1280.0,720.0,350394.7049999988,1725.2799999987474,90.0,1,0,0,1,0,1,BL,1.0,,,,4,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,303,475,1280.0,720.0,1280.0,720.0,350436.92499998724,1767.4999999871943,90.0,1,0,0,1,0,1,BL,1.0,,,,4,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,311,500,1280.0,720.0,1280.0,720.0,350479.794999992,1810.3699999919627,90.0,1,0,0,1,0,1,BL,1.0,,,,4,0,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,259,423,1280.0,720.0,1280.0,720.0,350521.4399999968,1852.0149999967543,90.0,1,0,0,1,0,1,BL,1.0,,,,4,3,1
16.0,473.0,1.0,148,148.0,2.0,4.0,365.0,3.0,0.0,246,269,1280.0,720.0,1280.0,720.0,350691.72999999137,2022.30499999132,90.0,1,1,0,1,0,1,TL,,1.0,,,1,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,791,483,1280.0,720.0,1280.0,720.0,353857.00499999797,47.33500001014909,90.0,0,0,0,1,0,2,BR,,,1.0,,8,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,794,499,1280.0,720.0,1280.0,720.0,354199.1099999869,389.439999999071,90.0,0,0,0,1,0,2,BR,,,1.0,,8,4,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,393,441,1280.0,720.0,1280.0,720.0,354418.8049999939,609.1350000060629,90.0,1,0,0,1,0,2,BL,1.0,,,,4,3,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,366,262,1280.0,720.0,1280.0,720.0,354469.39999998716,659.7299999993411,90.0,1,1,0,1,0,2,TL,,1.0,,,1,7,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,1001,438,1280.0,720.0,1280.0,720.0,354842.45999999985,1032.790000012028,90.0,0,0,0,1,0,2,BR,,,1.0,,8,6,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,874,295,1280.0,720.0,1280.0,720.0,354964.289999989,1154.6200000011595,90.0,0,1,0,1,0,2,TR,,,,1.0,2,6,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,932,449,1280.0,720.0,1280.0,720.0,355342.0999999944,1532.4300000065705,90.0,0,0,0,1,0,2,BR,,,1.0,,8,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,938,565,1280.0,720.0,1280.0,720.0,355395.2499999869,1585.579999999085,90.0,0,0,0,1,0,2,BR,,,1.0,,8,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,949,521,1280.0,720.0,1280.0,720.0,355441.2349999912,1631.5650000033784,90.0,0,0,0,1,0,2,BR,,,1.0,,8,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,786,477,1280.0,720.0,1280.0,720.0,355488.98999999795,1679.3200000101351,90.0,0,0,0,1,0,2,BR,,,1.0,,8,4,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,357,576,1280.0,720.0,1280.0,720.0,355544.6999999985,1735.03000001068,90.0,1,0,0,1,0,2,BL,1.0,,,,4,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,315,539,1280.0,720.0,1280.0,720.0,355592.8399999975,1783.1700000097044,90.0,1,0,0,1,0,2,BL,1.0,,,,4,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,280,516,1280.0,720.0,1280.0,720.0,355640.55499999085,1830.885000003036,90.0,1,0,0,1,0,2,BL,1.0,,,,4,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,293,469,1280.0,720.0,1280.0,720.0,355813.5899999906,2003.9200000027777,90.0,1,0,0,1,0,2,BL,1.0,,,,4,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,459,469,1280.0,720.0,1280.0,720.0,355840.07999999454,2030.4100000067265,90.0,1,0,0,1,0,2,BL,1.0,,,,4,3,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,254,276,1280.0,720.0,1280.0,720.0,355988.28499999945,2178.615000011632,90.0,1,1,0,1,0,2,TL,,1.0,,,1,0,1
16.0,473.0,1.0,151,151.0,2.0,5.0,15.0,4.0,0.0,273,304,1280.0,720.0,1280.0,720.0,356088.2649999985,2278.5950000106823,90.0,1,1,0,1,0,2,TL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,950,291,1280.0,720.0,1280.0,720.0,359650.37999999186,383.9750000042841,66.0,0,1,1,0,0,3,TR,,,1.0,,8,6,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,994,432,1280.0,720.0,1280.0,720.0,359744.36499999143,477.96000000386266,66.0,0,0,1,0,0,3,BR,,,,1.0,2,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,973,432,1280.0,720.0,1280.0,720.0,359836.0949999915,569.6900000039022,66.0,0,0,1,0,0,3,BR,,,,1.0,2,1,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,437,458,1280.0,720.0,1280.0,720.0,360124.3499999983,857.9450000107172,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,341,416,1280.0,720.0,1280.0,720.0,360295.2749999968,1028.8700000092504,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,401,425,1280.0,720.0,1280.0,720.0,360394.7849999968,1128.3800000092015,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,241,459,1280.0,720.0,1280.0,720.0,360423.25999999593,1156.8550000083633,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,207,490,1280.0,720.0,1280.0,720.0,360565.1149999903,1298.7100000027567,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,218,430,1280.0,720.0,1280.0,720.0,360612.3049999878,1345.9000000002561,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,283,552,1280.0,720.0,1280.0,720.0,360676.68999999296,1410.2850000053877,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,207,560,1280.0,720.0,1280.0,720.0,360706.8599999912,1440.4550000036252,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,322,521,1280.0,720.0,1280.0,720.0,360754.55999998667,1488.1549999990966,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,312,657,1280.0,720.0,1280.0,720.0,360803.6199999915,1537.2150000039255,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,232,449,1280.0,720.0,1280.0,720.0,360852.57499999716,1586.170000009588,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,506,550,1280.0,720.0,1280.0,720.0,360905.3399999975,1638.9350000099512,66.0,1,0,1,0,0,3,BL,,1.0,,,1,1,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,977,451,1280.0,720.0,1280.0,720.0,360954.8849999992,1688.480000011623,66.0,0,0,1,0,0,3,BR,,,,1.0,2,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,891,479,1280.0,720.0,1280.0,720.0,361002.30999999616,1735.9050000085845,66.0,0,0,1,0,0,3,BR,,,,1.0,2,0,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,923,517,1280.0,720.0,1280.0,720.0,361148.95999999135,1882.5550000037765,66.0,0,0,1,0,0,3,BR,,,,1.0,2,1,1
16.0,473.0,1.0,154,154.0,2.0,1.5,0.0,5.0,365.0,302,546,1280.0,720.0,1280.0,720.0,361249.67499999906,1983.2700000114855,66.0,1,0,1,0,0,3,BL,,1.0,,,1,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,307,296,1280.0,720.0,1280.0,720.0,364843.5099999915,459.14999999513384,90.0,1,1,0,1,0,4,TL,,1.0,,,1,3,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,279,425,1280.0,720.0,1280.0,720.0,364917.214999994,532.8549999975949,90.0,1,0,0,1,0,4,BL,1.0,,,,4,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,472,451,1280.0,720.0,1280.0,720.0,365091.6249999864,707.2649999900023,90.0,1,0,0,1,0,4,BL,1.0,,,,4,2,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,954,280,1280.0,720.0,1280.0,720.0,365417.59999998607,1033.239999989688,90.0,0,1,0,1,0,4,TR,,,,1.0,2,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,934,301,1280.0,720.0,1280.0,720.0,365540.8649999881,1156.5049999917392,90.0,0,1,0,1,0,4,TR,,,,1.0,2,6,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,950,497,1280.0,720.0,1280.0,720.0,365687.65499998705,1303.2949999906705,90.0,0,0,0,1,0,4,BR,,,1.0,,8,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,924,481,1280.0,720.0,1280.0,720.0,365715.11499999906,1330.7550000026822,90.0,0,0,0,1,0,4,BR,,,1.0,,8,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,958,536,1280.0,720.0,1280.0,720.0,365760.85499998595,1376.4949999895762,90.0,0,0,0,1,0,4,BR,,,1.0,,8,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,1028,420,1280.0,720.0,1280.0,720.0,365904.4349999895,1520.0749999931431,90.0,0,0,0,1,0,4,BR,,,1.0,,8,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,947,548,1280.0,720.0,1280.0,720.0,365935.66499999724,1551.3050000008661,90.0,0,0,0,1,0,4,BR,,,1.0,,8,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,914,548,1280.0,720.0,1280.0,720.0,366024.3349999946,1639.9749999982305,90.0,0,0,0,1,0,4,BR,,,1.0,,8,4,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,366,571,1280.0,720.0,1280.0,720.0,366143.71499999845,1759.3550000020768,90.0,1,0,0,1,0,4,BL,1.0,,,,4,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,287,516,1280.0,720.0,1280.0,720.0,366185.30999998614,1800.949999989767,90.0,1,0,0,1,0,4,BL,1.0,,,,4,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,350,504,1280.0,720.0,1280.0,720.0,366267.29999999225,1882.9399999958696,90.0,1,0,0,1,0,4,BL,1.0,,,,4,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,427,566,1280.0,720.0,1280.0,720.0,366356.5999999992,1972.2400000028429,90.0,1,0,0,1,0,4,BL,1.0,,,,4,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,332,555,1280.0,720.0,1280.0,720.0,366440.32499998866,2055.964999992284,90.0,1,0,0,1,0,4,BL,1.0,,,,4,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,332,555,1280.0,720.0,1280.0,720.0,366522.69499999244,2138.334999996063,90.0,1,0,0,1,0,4,BL,1.0,,,,4,0,1
16.0,473.0,1.0,157,157.0,2.0,4.0,90.0,2.5,0.0,290,434,1280.0,720.0,1280.0,720.0,367094.7499999893,2710.3899999929126,90.0,1,0,0,1,0,4,BL,1.0,,,,4,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,333,433,1280.0,720.0,1280.0,720.0,370529.8499999917,365.3199999971548,66.0,1,0,1,0,0,5,BL,,1.0,,,1,3,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,316,303,1280.0,720.0,1280.0,720.0,370721.05499998725,556.5249999926891,66.0,1,1,1,0,0,5,TL,1.0,,,,4,3,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,294,420,1280.0,720.0,1280.0,720.0,370802.8199999972,638.2900000026566,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,254,450,1280.0,720.0,1280.0,720.0,370892.9649999918,728.4349999972619,66.0,1,0,1,0,0,5,BL,,1.0,,,1,7,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,885,295,1280.0,720.0,1280.0,720.0,371149.9699999986,985.4400000040187,66.0,0,1,1,0,0,5,TR,,,1.0,,8,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,994,277,1280.0,720.0,1280.0,720.0,371237.3850000004,1072.8550000058603,66.0,0,1,1,0,0,5,TR,,,1.0,,8,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,971,305,1280.0,720.0,1280.0,720.0,371326.44499999884,1161.9150000042864,66.0,0,1,1,0,0,5,TR,,,1.0,,8,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,896,151,1280.0,720.0,1280.0,720.0,371670.89499998844,1506.3649999938789,66.0,0,1,1,0,0,5,TR,,,1.0,,8,7,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,413,504,1280.0,720.0,1280.0,720.0,371760.9299999895,1596.3999999949592,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,413,504,1280.0,720.0,1280.0,720.0,371804.62999999867,1640.1000000041095,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,283,518,1280.0,720.0,1280.0,720.0,371870.82499999093,1706.2949999963748,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,335,541,1280.0,720.0,1280.0,720.0,371891.0349999933,1726.504999998724,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,225,468,1280.0,720.0,1280.0,720.0,371936.59499999206,1772.0649999974994,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,375,585,1280.0,720.0,1280.0,720.0,371977.8299999889,1813.2999999943422,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,253,544,1280.0,720.0,1280.0,720.0,372019.1099999938,1854.5799999992596,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,293,574,1280.0,720.0,1280.0,720.0,372061.9949999964,1897.46500000183,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,314,629,1280.0,720.0,1280.0,720.0,372104.6449999994,1940.115000004822,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,489,532,1280.0,720.0,1280.0,720.0,372151.0949999938,1986.5649999992456,66.0,1,0,1,0,0,5,BL,,1.0,,,1,1,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,1032,421,1280.0,720.0,1280.0,720.0,372297.7399999945,2133.2099999999627,66.0,0,0,1,0,0,5,BR,,,,1.0,2,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,1120,426,1280.0,720.0,1280.0,720.0,372431.2299999874,2266.699999992852,66.0,0,0,1,0,0,5,BR,,,,1.0,2,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,993,500,1280.0,720.0,1280.0,720.0,372613.44999998977,2448.9199999952107,66.0,0,0,1,0,0,5,BR,,,,1.0,2,1,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,284,483,1280.0,720.0,1280.0,720.0,372795.29999999795,2630.7700000033947,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,332,615,1280.0,720.0,1280.0,720.0,372887.60999999073,2723.0799999961746,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,160,160.0,2.0,1.5,0.0,4.5,180.0,454,622,1280.0,720.0,1280.0,720.0,373085.1199999888,2920.589999994263,66.0,1,0,1,0,0,5,BL,,1.0,,,1,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,787,544,1280.0,720.0,1280.0,720.0,376577.79999999906,245.56000001024222,90.0,0,0,0,1,0,6,BR,,,1.0,,8,4,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,485,420,1280.0,720.0,1280.0,720.0,376709.6899999888,377.45000000001164,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,255,455,1280.0,720.0,1280.0,720.0,376810.7399999863,478.49999999749707,90.0,1,0,0,1,0,6,BL,1.0,,,,4,3,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,397,291,1280.0,720.0,1280.0,720.0,377115.92499999097,783.6850000021514,90.0,1,1,0,1,0,6,TL,,1.0,,,1,3,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,480,504,1280.0,720.0,1280.0,720.0,377216.38999998686,884.1499999980442,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,414,642,1280.0,720.0,1280.0,720.0,377250.90999998787,918.6699999990524,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,337,531,1280.0,720.0,1280.0,720.0,377350.0249999925,1017.7850000036997,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,296,568,1280.0,720.0,1280.0,720.0,377385.79999998905,1053.5600000002305,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,412,503,1280.0,720.0,1280.0,720.0,377553.67999999726,1221.4400000084424,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,127,640,1280.0,720.0,1280.0,720.0,377590.96999999025,1258.7300000014366,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,457,545,1280.0,720.0,1280.0,720.0,377690.2999999875,1358.059999998659,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,457,545,1280.0,720.0,1280.0,720.0,377727.4749999924,1395.235000003595,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,226,499,1280.0,720.0,1280.0,720.0,377827.78999999573,1495.550000006915,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,455,535,1280.0,720.0,1280.0,720.0,377861.6549999861,1529.4149999973015,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,363,545,1280.0,720.0,1280.0,720.0,377961.7849999922,1629.5450000033597,90.0,1,0,0,1,0,6,BL,1.0,,,,4,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,423,448,1280.0,720.0,1280.0,720.0,377999.5349999954,1667.2950000065612,90.0,1,0,0,1,0,6,BL,1.0,,,,4,4,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,1044,463,1280.0,720.0,1280.0,720.0,378099.73999999056,1767.5000000017462,90.0,0,0,0,1,0,6,BR,,,1.0,,8,6,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,818,303,1280.0,720.0,1280.0,720.0,378234.1949999973,1901.9550000084564,90.0,0,1,0,1,0,6,TR,,,,1.0,2,0,1
16.0,473.0,1.0,163,163.0,2.0,5.0,365.0,1.5,0.0,1077,216,1280.0,720.0,1280.0,720.0,378339.19999998756,2006.9599999987404,90.0,0,1,0,1,0,6,TR,,,,1.0,2,0,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,488,491,1280.0,720.0,1280.0,720.0,382169.16999999376,448.72499999479624,66.0,1,0,1,0,0,7,BL,,1.0,,,1,0,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,328,471,1280.0,720.0,1280.0,720.0,382199.5499999903,479.10499999136664,66.0,1,0,1,0,0,7,BL,,1.0,,,1,3,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,367,296,1280.0,720.0,1280.0,720.0,382289.6199999959,569.1749999969616,66.0,1,1,1,0,0,7,TL,1.0,,,,4,3,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,294,433,1280.0,720.0,1280.0,720.0,382505.1149999927,784.6699999937555,66.0,1,0,1,0,0,7,BL,,1.0,,,1,0,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,305,491,1280.0,720.0,1280.0,720.0,382757.6299999928,1037.1849999938277,66.0,1,0,1,0,0,7,BL,,1.0,,,1,7,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,1045,299,1280.0,720.0,1280.0,720.0,382886.6199999902,1166.1749999912572,66.0,0,1,1,0,0,7,TR,,,1.0,,8,0,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,1074,302,1280.0,720.0,1280.0,720.0,383134.0549999877,1413.609999988752,66.0,0,1,1,0,0,7,TR,,,1.0,,8,7,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,505,483,1280.0,720.0,1280.0,720.0,383260.53999998845,1540.0949999894947,66.0,1,0,1,0,0,7,BL,,1.0,,,1,0,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,352,634,1280.0,720.0,1280.0,720.0,383354.3599999976,1633.9149999986403,66.0,1,0,1,0,0,7,BL,,1.0,,,1,0,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,328,612,1280.0,720.0,1280.0,720.0,383389.9249999959,1669.4799999969546,66.0,1,0,1,0,0,7,BL,,1.0,,,1,1,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,933,469,1280.0,720.0,1280.0,720.0,383637.1299999883,1916.6849999893457,66.0,0,0,1,0,0,7,BR,,,,1.0,2,0,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,823,537,1280.0,720.0,1280.0,720.0,383683.85499999573,1963.409999996773,66.0,0,0,1,0,0,7,BR,,,,1.0,2,0,1
16.0,473.0,1.0,166,166.0,2.0,1.5,0.0,5.0,180.0,774,578,1280.0,720.0,1280.0,720.0,383771.7399999965,2051.294999997539,66.0,0,0,1,0,0,7,BR,,,,1.0,2,0,1
